sa2_code,sa2_name,state_name,remoteness,remoteness_score,analysis_year,sa4_name,gccsa_name,coping_capacity,adaptive_capacity,andri,social_character,economic_capital,planning_build_environment,emergency_services,information_access,govt_leadership,community_social_engagement,community_capital,andri_quartile,coping_capacity_quartile,adaptive_capacity_quartile,lga_names
308041528,Banana,QLD,Outer regional,3,2024,Fitzroy,Rest of Qld,0.4098,0.4284,0.4395,0.8477,0.4368,0.5215,0.4128,0.1154,0.4264,0.5099,0.4501,L25,LC,LA,Banana
112011238,Bangalow,NSW,Inner regional,2,2024,Richmond - Tweed,Rest of NSW,0.7762,0.6647,0.7947,0.6468,0.7837,0.6750,0.6085,0.6972,0.7481,0.4976,0.5214,H75,HC,HA,Byron
507011148,Banjup,WA,Metropolitan,1,2024,Perth - South West,Greater Perth,0.5853,0.5282,0.5926,0.5640,0.6862,0.6407,0.2583,0.7590,0.5257,0.5686,0.4310,M50,MC,MA,Cockburn
801071071,Banks,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.4652,0.5823,0.5738,0.6499,0.5422,0.2316,0.2429,0.5987,0.5501,0.6413,0.7216,M50,LC,MA,Unincorporated ACT
119011571,Bankstown - North,NSW,Metropolitan,1,2024,Sydney - Inner South West,Greater Sydney,0.3759,0.4201,0.4193,0.2634,0.5851,0.5059,0.3796,0.6172,0.6553,0.1379,0.2118,L25,LC,LA,Canterbury-Bankstown
119011572,Bankstown - South,NSW,Metropolitan,1,2024,Sydney - Inner South West,Greater Sydney,0.3821,0.5040,0.4817,0.2353,0.6651,0.5023,0.3825,0.6172,0.6959,0.2504,0.2093,L25,LC,MA,Canterbury-Bankstown
203011034,Bannockburn,VIC,Inner regional,2,2024,Geelong,Rest of Vic.,0.8432,0.6133,0.7989,0.7618,0.7285,0.7185,0.4698,0.7611,0.5413,0.7158,0.7275,H75,HC,MA,Golden Plains
112031550,Banora Point,NSW,Metropolitan,1,2024,Richmond - Tweed,Rest of NSW,0.6498,0.6049,0.6808,0.4457,0.6881,0.6325,0.6015,0.5963,0.6254,0.5728,0.5949,M50,MC,MA,Tweed
204031491,Baranduda - Leneva,VIC,Inner regional,2,2024,Hume,Rest of Vic.,0.6558,0.6804,0.7380,0.6214,0.6142,0.5452,0.5816,0.7024,0.6600,0.6707,0.4751,H75,MC,HA,Wodonga
315031408,Barcaldine - Blackall,QLD,Very remote,5,2024,Queensland - Outback,Rest of Qld,0.4309,0.4202,0.4428,0.8073,0.4260,0.5404,0.4515,0.0842,0.6057,0.2209,0.5195,L25,LC,LA,Blackall Tambo; Barcaldine
305041134,Bardon,QLD,Metropolitan,1,2024,Brisbane Inner City,Greater Brisbane,0.5800,0.8966,0.8530,0.7152,0.7077,0.2062,0.4668,0.6180,0.7711,0.9206,0.7223,H75,MC,HA,Brisbane
319011493,Bargara - Burnett Heads,QLD,Inner regional,2,2024,Wide Bay,Rest of Qld,0.5742,0.5386,0.5945,0.5569,0.6819,0.4969,0.4376,0.5580,0.5564,0.5441,0.5187,M50,MC,MA,Bundaberg
123031445,Bargo,NSW,Inner regional,2,2024,Sydney - Outer South West,Greater Sydney,0.7763,0.5683,0.7260,0.7154,0.7436,0.7089,0.5385,0.7078,0.5863,0.5589,0.5391,H75,HC,MA,Wollondilly
702021055,Barkly,NT,Very remote,5,2024,Northern Territory - Outback,Rest of NT,0.0414,0.2902,0.2086,0.4186,0.1176,0.0656,0.1909,0.0400,0.3188,0.3759,0.1353,L25,LC,LA,Barkly
407031159,Barmera,SA,Outer regional,3,2024,South Australia - South East,Rest of SA,0.4407,0.5515,0.5408,0.6010,0.6806,0.3107,0.4921,0.1072,0.6219,0.4697,0.6100,M50,LC,MA,Berri Barmera; Unincorporated SA
405011110,Barossa - Angaston,SA,Inner regional,2,2024,Barossa - Yorke - Mid North,Rest of SA,0.7651,0.6804,0.7994,0.8317,0.7098,0.4718,0.4959,0.6485,0.7620,0.5065,0.8587,H75,HC,HA,Barossa
801061129,Barton,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.4678,0.8174,0.7429,0.7544,0.4647,0.1889,0.2729,0.5987,0.7457,0.8067,0.7846,H75,LC,HA,Unincorporated ACT
203031489,Barwon Heads - Armstrong Creek,VIC,Metropolitan,1,2024,Geelong,Rest of Vic.,0.7543,0.7610,0.8507,0.6565,0.6705,0.5897,0.5580,0.7139,0.7199,0.7365,0.6464,H75,HC,HA,Greater Geelong; Surf Coast
504011044,Bassendean - Eden Hill - Ashfield,WA,Metropolitan,1,2024,Perth - North East,Greater Perth,0.5117,0.4323,0.4882,0.5673,0.8401,0.1735,0.2184,0.7201,0.4884,0.4282,0.6155,L25,MC,LA,Bassendean
119011354,Bass Hill - Georges Hall,NSW,Metropolitan,1,2024,Sydney - Inner South West,Greater Sydney,0.4624,0.4583,0.4840,0.3936,0.6851,0.4778,0.3785,0.6172,0.6381,0.2495,0.2808,L25,LC,LA,Canterbury-Bankstown
102021044,Bateau Bay - Killarney Vale,NSW,Metropolitan,1,2024,Central Coast,Greater Sydney,0.6959,0.5120,0.6396,0.5497,0.7313,0.6275,0.5969,0.6443,0.5817,0.4514,0.5263,M50,HC,MA,Central Coast (NSW)
507041176,Bateman,WA,Metropolitan,1,2024,Perth - South West,Greater Perth,0.5155,0.4861,0.5285,0.5798,0.7878,0.1639,0.2753,0.7560,0.4254,0.6278,0.5590,M50,MC,MA,Melville
101041017,Batemans Bay,NSW,Inner regional,2,2024,Capital Region,Rest of NSW,0.5845,0.5182,0.5851,0.4203,0.7090,0.5635,0.6052,0.5667,0.5673,0.4862,0.4669,M50,MC,MA,Eurobodalla
101041018,Batemans Bay - South,NSW,Inner regional,2,2024,Capital Region,Rest of NSW,0.5776,0.5683,0.6174,0.5005,0.6229,0.5423,0.6036,0.5667,0.5940,0.5473,0.4809,M50,MC,MA,Eurobodalla
103011059,Bathurst - East,NSW,Inner regional,2,2024,Central West,Rest of NSW,0.6625,0.6043,0.6873,0.5871,0.7342,0.5797,0.6246,0.6527,0.5922,0.6225,0.4175,M50,HC,MA,Bathurst
103011612,Bathurst - South,NSW,Inner regional,2,2024,Central West,Rest of NSW,0.6217,0.6635,0.7079,0.4106,0.6417,0.6050,0.6287,0.6527,0.5813,0.7564,0.4797,M50,MC,HA,Bathurst
103011060,Bathurst Surrounds,NSW,Inner regional,2,2024,Central West,Rest of NSW,0.7604,0.7367,0.8369,0.9431,0.7865,0.6717,0.6117,0.6464,0.6878,0.7389,0.4329,H75,HC,HA,Bathurst; Lithgow; Oberon
103011613,Bathurst - West,NSW,Inner regional,2,2024,Central West,Rest of NSW,0.6946,0.6693,0.7513,0.6102,0.7474,0.6098,0.6287,0.6527,0.6045,0.7333,0.4514,H75,HC,HA,Bathurst
115011290,Baulkham Hills - East,NSW,Metropolitan,1,2024,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,0.5814,0.5845,0.6309,0.5291,0.7397,0.4379,0.2100,0.7209,0.6322,0.5211,0.6294,M50,MC,MA,The Hills
115011291,Baulkham Hills (West) - Bella Vista,NSW,Metropolitan,1,2024,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,0.6534,0.7001,0.7508,0.6136,0.8537,0.5444,0.2100,0.7209,0.6976,0.6507,0.6020,H75,MC,HA,The Hills
509011227,Bayonet Head - Lower King,WA,Outer regional,3,2024,Western Australia - Wheat Belt,Rest of WA,0.4731,0.5887,0.5820,0.6580,0.7086,0.2198,0.2715,0.6042,0.5649,0.6320,0.5426,M50,LC,MA,Albany
211011251,Bayswater,VIC,Metropolitan,1,2024,Melbourne - Outer East,Greater Melbourne,0.6176,0.6044,0.6635,0.4607,0.8019,0.1876,0.5486,0.7416,0.7378,0.3909,0.6639,M50,MC,MA,Knox
504011045,Bayswater - Embleton - Bedford,WA,Metropolitan,1,2024,Perth - North East,Greater Perth,0.4911,0.4141,0.4656,0.5510,0.8036,0.1249,0.2192,0.7201,0.4421,0.4583,0.6826,L25,MC,LA,Bayswater
211031263,Bayswater North,VIC,Metropolitan,1,2024,Melbourne - Outer East,Greater Melbourne,0.9502,0.5962,0.8567,0.5909,0.8951,0.7315,0.5521,0.7956,0.6610,0.4994,0.7502,H75,HC,MA,Maroondah
122021421,Bayview - Elanora Heights,NSW,Metropolitan,1,2024,Sydney - Northern Beaches,Greater Sydney,0.7672,0.7955,0.8829,0.7352,0.8060,0.5495,0.3901,0.7014,0.7432,0.7676,0.7287,H75,HC,HA,Northern Beaches
313011362,Beachmere - Sandstone Point,QLD,Metropolitan,1,2024,Moreton Bay - North,Greater Brisbane,0.5357,0.4773,0.5318,0.4613,0.6913,0.4080,0.3427,0.6039,0.5388,0.4455,0.5304,M50,MC,MA,Moreton Bay
122031424,Beacon Hill - Narraweena,NSW,Metropolitan,1,2024,Sydney - Northern Beaches,Greater Sydney,0.7475,0.6635,0.7771,0.6189,0.7278,0.6522,0.4014,0.7198,0.7275,0.5290,0.6944,H75,HC,HA,Northern Beaches
212011546,Beaconsfield - Officer,VIC,Metropolitan,1,2024,Melbourne - South East,Greater Melbourne,0.6794,0.5951,0.6899,0.5617,0.6148,0.5579,0.5029,0.7731,0.6327,0.5416,0.5241,M50,HC,MA,Cardinia
311011305,Beaudesert,QLD,Inner regional,2,2024,Logan - Beaudesert,Greater Brisbane,0.4342,0.4398,0.4583,0.4948,0.7071,0.4191,0.4325,0.1256,0.5409,0.3648,0.4992,L25,LC,LA,Scenic Rim
201031014,Beaufort,VIC,Inner regional,2,2024,Ballarat,Rest of Vic.,0.5355,0.5296,0.5691,0.7447,0.5704,0.1204,0.4832,0.6199,0.5645,0.5135,0.8412,M50,MC,MA,Pyrenees; Ararat; Ballarat
208011168,Beaumaris,VIC,Metropolitan,1,2024,Melbourne - Inner South,Greater Melbourne,0.7011,0.7958,0.8452,0.7440,0.8667,0.1859,0.4315,0.7825,0.7097,0.8212,0.7504,H75,HC,HA,Bayside (Vic.)
401031012,Beaumont - Glen Osmond,SA,Metropolitan,1,2024,Adelaide - Central and Hills,Greater Adelaide,0.7990,0.8144,0.9153,0.5867,0.8274,0.4286,0.6056,0.7528,0.7765,0.7511,0.6726,H75,HC,HA,Burnside
602021053,Beauty Point - Beaconsfield,TAS,Outer regional,3,2024,Launceston and North East,Rest of Tas.,0.4620,0.4793,0.4988,0.5322,0.7634,0.3034,0.5048,0.1025,0.5507,0.4316,0.6316,L25,LC,MA,West Tamar
506041132,Beckenham - Kenwick - Langford,WA,Metropolitan,1,2024,Perth - South East,Greater Perth,0.3821,0.2917,0.3301,0.3678,0.7378,0.1370,0.2768,0.6982,0.4039,0.2582,0.3918,L25,LC,LA,Gosnells
504031057,Beechboro,WA,Metropolitan,1,2024,Perth - North East,Greater Perth,0.5332,0.4353,0.5006,0.4222,0.6659,0.6312,0.2262,0.7227,0.5564,0.3315,0.4688,L25,MC,LA,Swan
204031068,Beechworth,VIC,Inner regional,2,2024,Hume,Rest of Vic.,0.6694,0.6724,0.7396,0.7472,0.7120,0.1396,0.5842,0.6871,0.6613,0.6526,0.9705,H75,HC,HA,Indigo
507011259,Beeliar - Wattleup,WA,Metropolitan,1,2024,Perth - South West,Greater Perth,0.5019,0.5097,0.5389,0.5543,0.7123,0.2736,0.2579,0.7590,0.5531,0.4902,0.4486,M50,MC,MA,Cockburn
311021306,Beenleigh,QLD,Metropolitan,1,2024,Logan - Beaudesert,Greater Brisbane,0.4829,0.3832,0.4397,0.3131,0.6672,0.4317,0.4256,0.5997,0.5822,0.1792,0.4107,L25,MC,LA,Logan
316061439,Beerwah,QLD,Metropolitan,1,2024,Sunshine Coast,Rest of Qld,0.6550,0.6087,0.6864,0.5628,0.7686,0.6601,0.4157,0.5994,0.6421,0.5547,0.5576,M50,MC,MA,Sunshine Coast
101041020,Bega-Eden Hinterland,NSW,Outer regional,3,2024,Capital Region,Rest of NSW,0.5042,0.6698,0.6543,0.8423,0.6341,0.4206,0.5945,0.1103,0.6926,0.5980,0.5328,M50,MC,HA,Snowy Monaro; Eurobodalla; Bega Valley
101041019,Bega - Tathra,NSW,Outer regional,3,2024,Capital Region,Rest of NSW,0.5942,0.5962,0.6457,0.6103,0.7007,0.3712,0.6126,0.5206,0.5922,0.6062,0.6017,M50,MC,MA,Bega Valley
403031065,Belair,SA,Metropolitan,1,2024,Adelaide - South,Greater Adelaide,0.8358,0.8332,0.9513,0.7782,0.8350,0.3899,0.5296,0.7787,0.7517,0.8279,0.7936,H75,HC,HA,Mitcham
801011002,Belconnen,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.4148,0.5253,0.5109,0.3441,0.4396,0.3394,0.2699,0.5987,0.6758,0.3292,0.6790,L25,LC,MA,Unincorporated ACT
318021469,Belgian Gardens - Pallarenda,QLD,Outer regional,3,2024,Townsville,Rest of Qld,0.6125,0.6796,0.7146,0.5389,0.8027,0.5407,0.4700,0.5966,0.6143,0.7388,0.4280,H75,MC,HA,Townsville
211051274,Belgrave - Selby,VIC,Metropolitan,1,2024,Melbourne - Outer East,Greater Melbourne,0.7638,0.6948,0.8090,0.7758,0.8992,0.1933,0.5220,0.7498,0.7027,0.6322,0.8413,H75,HC,HA,Yarra Ranges; Cardinia
310041566,Bellbird Park,QLD,Metropolitan,1,2024,Ipswich,Greater Brisbane,0.4010,0.4301,0.4370,0.3981,0.4869,0.6248,0.4416,0.6058,0.5404,0.3453,0.1695,L25,LC,LA,Ipswich
304021086,Bellbowrie - Moggill,QLD,Metropolitan,1,2024,Brisbane - West,Greater Brisbane,0.5223,0.8096,0.7627,0.6457,0.7857,0.2786,0.2368,0.6180,0.7636,0.7624,0.6106,H75,MC,HA,Brisbane
601021004,Bellerive - Rosny,TAS,Inner regional,2,2024,Hobart,Greater Hobart,0.6902,0.5360,0.6536,0.5217,0.7751,0.4616,0.8384,0.4082,0.5362,0.5688,0.8487,M50,HC,MA,Clarence
403031066,Bellevue Heights,SA,Metropolitan,1,2024,Adelaide - South,Greater Adelaide,0.7085,0.6542,0.7482,0.5196,0.7773,0.2605,0.5352,0.7787,0.6681,0.6055,0.8276,H75,HC,HA,Mitcham
118011649,Bellevue Hill,NSW,Metropolitan,1,2024,Sydney - Eastern Suburbs,Greater Sydney,0.6211,0.7706,0.7841,0.5830,0.6428,0.4365,0.3332,0.7266,0.7527,0.7030,0.6591,H75,MC,HA,Woollahra
104021083,Bellingen,NSW,Inner regional,2,2024,Coffs Harbour - Grafton,Rest of NSW,0.6852,0.5925,0.6912,0.6006,0.6498,0.5929,0.6334,0.5855,0.6323,0.5372,0.6428,M50,HC,MA,Nambucca Valley; Bellingen
203021037,Belmont,VIC,Metropolitan,1,2024,Geelong,Rest of Vic.,0.6335,0.7301,0.7617,0.5104,0.7272,0.1934,0.5892,0.7116,0.7529,0.6219,0.8279,H75,MC,HA,Greater Geelong
506021118,Belmont - Ascot - Redcliffe,WA,Metropolitan,1,2024,Perth - South East,Greater Perth,0.4836,0.4310,0.4742,0.4646,0.7596,0.2775,0.2862,0.7227,0.5450,0.3401,0.3815,L25,MC,LA,Belmont
111011206,Belmont - Bennetts Green,NSW,Metropolitan,1,2024,Newcastle and Lake Macquarie,Rest of NSW,0.8027,0.5877,0.7557,0.6164,0.7880,0.6402,0.6145,0.6548,0.5318,0.6789,0.6823,H75,HC,MA,Lake Macquarie
301011002,Belmont - Gumdale,QLD,Metropolitan,1,2024,Brisbane - East,Greater Brisbane,0.7056,0.7331,0.8030,0.7034,0.9217,0.4660,0.3659,0.6180,0.6941,0.7222,0.6534,H75,HC,HA,Brisbane
111011207,Belmont South - Blacksmiths,NSW,Metropolitan,1,2024,Newcastle and Lake Macquarie,Rest of NSW,0.6568,0.6044,0.6843,0.5640,0.6942,0.3589,0.6109,0.6548,0.6297,0.5653,0.6559,M50,MC,MA,Lake Macquarie
119021362,Belmore - Belfield,NSW,Metropolitan,1,2024,Sydney - Inner South West,Greater Sydney,0.5051,0.3759,0.4448,0.3952,0.6708,0.5607,0.3768,0.6247,0.5548,0.2076,0.3547,L25,MC,LA,Strathfield; Canterbury-Bankstown
122031692,Belrose,NSW,Metropolitan,1,2024,Sydney - Northern Beaches,Greater Sydney,0.7869,0.6793,0.8116,0.6003,0.8845,0.5443,0.3999,0.7198,0.6552,0.6759,0.7434,H75,HC,HA,Northern Beaches
204021063,Benalla,VIC,Inner regional,2,2024,Hume,Rest of Vic.,0.5525,0.5657,0.6031,0.4588,0.7209,0.1716,0.5770,0.6199,0.6049,0.5253,0.7753,M50,MC,MA,Benalla
204021064,Benalla Surrounds,VIC,Inner regional,2,2024,Hume,Rest of Vic.,0.4524,0.6455,0.6132,0.9538,0.5965,0.1451,0.5661,0.1426,0.6400,0.6320,0.7016,M50,LC,HA,Mansfield; Benalla; Greater Shepparton; Strathbogie
202011018,Bendigo,VIC,Inner regional,2,2024,Bendigo,Rest of Vic.,0.5649,0.5093,0.5689,0.4178,0.6765,0.2029,0.6229,0.6788,0.6146,0.3944,0.7025,M50,MC,MA,Greater Bendigo
202031032,Bendigo Surrounds - North,VIC,Inner regional,2,2024,Bendigo,Rest of Vic.,0.5921,0.6191,0.6610,0.7949,0.7005,0.2256,0.3798,0.6748,0.5655,0.6920,0.6879,M50,MC,MA,Greater Bendigo; Loddon
202021026,Bendigo Surrounds - South,VIC,Inner regional,2,2024,Bendigo,Rest of Vic.,0.8125,0.7035,0.8444,0.8629,0.7956,0.5517,0.5889,0.6768,0.6372,0.7514,0.6214,H75,HC,HA,Loddon; Greater Bendigo; Mount Alexander
309101267,Benowa,QLD,Metropolitan,1,2024,Gold Coast,Rest of Qld,0.5709,0.6310,0.6588,0.4672,0.7473,0.4540,0.4106,0.6066,0.6520,0.5841,0.4776,M50,MC,MA,Gold Coast
208021426,Bentleigh East - North,VIC,Metropolitan,1,2024,Melbourne - Inner South,Greater Melbourne,0.6165,0.5733,0.6408,0.5275,0.7934,0.1470,0.4270,0.8169,0.6516,0.4676,0.7199,M50,MC,MA,Glen Eira
208021427,Bentleigh East - South,VIC,Metropolitan,1,2024,Melbourne - Inner South,Greater Melbourne,0.6213,0.5853,0.6519,0.5812,0.7306,0.1657,0.4286,0.8169,0.6654,0.4701,0.7502,M50,MC,MA,Glen Eira
208021174,Bentleigh - McKinnon,VIC,Metropolitan,1,2024,Melbourne - Inner South,Greater Melbourne,0.6008,0.6257,0.6701,0.5082,0.7583,0.1368,0.4286,0.8169,0.7017,0.4942,0.7558,M50,MC,MA,Glen Eira
306021144,Bentley Park,QLD,Outer regional,3,2024,Cairns,Rest of Qld,0.4991,0.5644,0.5766,0.4445,0.6925,0.8002,0.4655,0.5949,0.6771,0.4084,0.1740,M50,MC,MA,Cairns
506031124,Bentley - Wilson - St James,WA,Metropolitan,1,2024,Perth - South East,Greater Perth,0.5323,0.3261,0.4222,0.3442,0.7015,0.4671,0.2940,0.7444,0.4858,0.2088,0.4775,L25,MC,LA,Canning; Victoria Park
125011585,Berala,NSW,Metropolitan,1,2024,Sydney - Parramatta,Greater Sydney,0.4938,0.5157,0.5394,0.3023,0.5871,0.5634,0.5451,0.6464,0.7280,0.2205,0.3485,M50,MC,MA,Cumberland
111031223,Beresfield - Hexham,NSW,Metropolitan,1,2024,Newcastle and Lake Macquarie,Rest of NSW,0.6801,0.6803,0.7511,0.3558,0.7641,0.6198,0.6134,0.7051,0.7193,0.5765,0.5351,H75,HC,HA,Maitland; Newcastle
107011545,Berkeley - Lake Heights - Cringila,NSW,Metropolitan,1,2024,Illawarra,Rest of NSW,0.5965,0.4446,0.5386,0.3693,0.6097,0.6666,0.5787,0.6798,0.5446,0.3691,0.4476,M50,MC,LA,Wollongong
121021404,Berowra - Brooklyn - Cowan,NSW,Metropolitan,1,2024,Sydney - North Sydney and Hornsby,Greater Sydney,0.6967,0.7589,0.8164,0.7851,0.8655,0.5078,0.4477,0.4028,0.6259,0.8771,0.8165,H75,HC,HA,Hornsby
407031160,Berri,SA,Outer regional,3,2024,South Australia - South East,Rest of SA,0.5162,0.4214,0.4826,0.3309,0.6432,0.4081,0.4945,0.5566,0.5441,0.3214,0.6148,L25,MC,LA,Berri Barmera
601031014,Berriedale - Chigwell,TAS,Inner regional,2,2024,Hobart,Greater Hobart,0.5285,0.4552,0.5126,0.4195,0.7054,0.3415,0.7326,0.4004,0.6252,0.2640,0.6473,L25,MC,LA,Glenorchy; Derwent Valley
701021012,Berrimah,NT,Outer regional,3,2024,Darwin,Greater Darwin,0.3949,0.4139,0.4228,0.5393,0.7786,0.0851,0.5258,0.5753,0.4680,0.4203,0.2891,L25,LC,LA,Unincorporated NT; Darwin; Palmerston; Litchfield
114011272,Berry - Kangaroo Valley,NSW,Inner regional,2,2024,Southern Highlands and Shoalhaven,Rest of NSW,0.7352,0.6915,0.7900,0.7100,0.8259,0.6252,0.6084,0.5997,0.6642,0.6862,0.5062,H75,HC,HA,Shoalhaven; Kiama; Wingecarribee
308031205,Berserker,QLD,Inner regional,2,2024,Fitzroy,Rest of Qld,0.4510,0.4037,0.4399,0.3086,0.7428,0.2323,0.4531,0.5935,0.5531,0.2698,0.4868,L25,LC,LA,Rockhampton
212021293,Berwick - North,VIC,Metropolitan,1,2024,Melbourne - South East,Greater Melbourne,0.8989,0.6116,0.8334,0.5642,0.8575,0.7386,0.5411,0.7825,0.6396,0.5642,0.6897,H75,HC,MA,Casey
212021553,Berwick - South East,VIC,Metropolitan,1,2024,Melbourne - South East,Greater Melbourne,0.7575,0.4508,0.6310,0.5434,0.7148,0.7366,0.5383,0.7825,0.5782,0.3299,0.5135,M50,HC,LA,Casey
212021554,Berwick - South West,VIC,Metropolitan,1,2024,Melbourne - South East,Greater Melbourne,0.6834,0.5145,0.6345,0.4853,0.6108,0.7542,0.5383,0.7825,0.6639,0.3261,0.4746,M50,HC,MA,Casey
311051323,Bethania - Waterford,QLD,Metropolitan,1,2024,Logan - Beaudesert,Greater Brisbane,0.4834,0.5093,0.5300,0.2260,0.6632,0.6867,0.4432,0.5997,0.6092,0.4029,0.4067,M50,MC,MA,Logan
404011090,Beverley,SA,Metropolitan,1,2024,Adelaide - West,Greater Adelaide,0.6012,0.5373,0.6072,0.5051,0.7601,0.2714,0.5599,0.6710,0.6856,0.3382,0.5664,M50,MC,MA,Charles Sturt
119041669,Bexley - North,NSW,Metropolitan,1,2024,Sydney - Inner South West,Greater Sydney,0.6176,0.4453,0.5500,0.4879,0.7837,0.5459,0.3957,0.6846,0.5931,0.2945,0.4366,M50,MC,LA,Bayside (NSW)
119041670,Bexley - South,NSW,Metropolitan,1,2024,Sydney - Inner South West,Greater Sydney,0.5694,0.4146,0.5035,0.3904,0.6887,0.5150,0.3957,0.6846,0.5403,0.3130,0.4444,L25,MC,LA,Bayside (NSW)
507041177,Bicton - Palmyra,WA,Metropolitan,1,2024,Perth - South West,Greater Perth,0.6978,0.5226,0.6483,0.6322,0.7843,0.5381,0.2765,0.7560,0.5088,0.5821,0.6499,M50,HC,MA,Melville
116031313,Bidwill - Hebersham - Emerton,NSW,Metropolitan,1,2024,Sydney - Blacktown,Greater Sydney,0.4392,0.3534,0.3987,0.1997,0.5758,0.4651,0.5228,0.7082,0.5706,0.1329,0.3354,L25,LC,LA,Blacktown
309031236,Biggera Waters,QLD,Metropolitan,1,2024,Gold Coast,Rest of Qld,0.4910,0.5459,0.5596,0.3170,0.6327,0.4069,0.4004,0.6066,0.6907,0.3476,0.4863,M50,MC,MA,Gold Coast
308041529,Biloela,QLD,Outer regional,3,2024,Fitzroy,Rest of Qld,0.5527,0.4380,0.5120,0.5148,0.6073,0.6160,0.4176,0.5751,0.4062,0.5578,0.4807,L25,MC,LA,Banana
115031299,Bilpin - Colo - St Albans,NSW,Inner regional,2,2024,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,0.6013,0.7581,0.7649,0.8737,0.8029,0.3886,0.1576,0.6998,0.7670,0.6547,0.6250,H75,MC,HA,Blue Mountains; Hawkesbury
301011003,Birkdale,QLD,Metropolitan,1,2024,Brisbane - East,Greater Brisbane,0.6488,0.5841,0.6655,0.6454,0.8058,0.4495,0.3659,0.5997,0.5547,0.6381,0.6807,M50,MC,MA,Redland
207031161,Blackburn,VIC,Metropolitan,1,2024,Melbourne - Inner East,Greater Melbourne,0.6502,0.6484,0.7122,0.5267,0.8272,0.1258,0.5816,0.7554,0.7196,0.5114,0.7533,H75,MC,HA,Whitehorse
207031162,Blackburn South,VIC,Metropolitan,1,2024,Melbourne - Inner East,Greater Melbourne,0.6590,0.6410,0.7116,0.4775,0.7633,0.2121,0.5816,0.7554,0.7340,0.4727,0.7941,H75,MC,MA,Whitehorse
124011449,Blackheath - Megalong Valley,NSW,Metropolitan,1,2024,Sydney - Outer West and Blue Mountains,Greater Sydney,0.8349,0.5051,0.7165,0.5960,0.7178,0.7410,0.6001,0.7078,0.5417,0.4981,0.7844,H75,HC,MA,Blue Mountains
116011303,Blacktown (East) - Kings Park,NSW,Metropolitan,1,2024,Sydney - Blacktown,Greater Sydney,0.5635,0.4504,0.5262,0.3669,0.6914,0.5013,0.5340,0.7082,0.6446,0.2218,0.3732,M50,MC,LA,Blacktown
116011304,Blacktown (North) - Marayong,NSW,Metropolitan,1,2024,Sydney - Blacktown,Greater Sydney,0.4409,0.4024,0.4345,0.3856,0.5793,0.2115,0.5307,0.7082,0.5552,0.2639,0.3725,L25,LC,LA,Blacktown
116011560,Blacktown - South,NSW,Metropolitan,1,2024,Sydney - Blacktown,Greater Sydney,0.6007,0.4125,0.5178,0.4079,0.6558,0.6720,0.5356,0.7082,0.5659,0.2685,0.3876,L25,MC,LA,Blacktown
116011561,Blacktown - West,NSW,Metropolitan,1,2024,Sydney - Blacktown,Greater Sydney,0.5811,0.4406,0.5280,0.3625,0.6791,0.6046,0.5340,0.7082,0.5759,0.3121,0.3863,M50,MC,LA,Blacktown
403031067,Blackwood,SA,Metropolitan,1,2024,Adelaide - South,Greater Adelaide,0.8487,0.8308,0.9577,0.7705,0.8082,0.4418,0.5296,0.7787,0.7687,0.7960,0.7912,H75,HC,HA,Mitcham
124011450,Blaxland - Warrimoo - Lapstone,NSW,Metropolitan,1,2024,Sydney - Outer West and Blue Mountains,Greater Sydney,0.8868,0.6051,0.8209,0.8007,0.8015,0.6105,0.5842,0.7078,0.4817,0.7851,0.8029,H75,HC,MA,Blue Mountains
103041076,Blayney,NSW,Inner regional,2,2024,Central West,Rest of NSW,0.7246,0.7039,0.7929,0.7295,0.7050,0.6281,0.6314,0.6228,0.6891,0.6720,0.5502,H75,HC,HA,Cowra; Blayney
316071545,Bli Bli,QLD,Metropolitan,1,2024,Sunshine Coast,Rest of Qld,0.6167,0.6625,0.7046,0.6467,0.7279,0.4185,0.4335,0.5994,0.6232,0.6916,0.5707,M50,MC,HA,Sunshine Coast
102021045,Blue Haven - San Remo,NSW,Metropolitan,1,2024,Central Coast,Greater Sydney,0.5532,0.4438,0.5164,0.4014,0.5562,0.6373,0.5913,0.6443,0.5681,0.3310,0.3981,L25,MC,LA,Central Coast (NSW)
318021470,Bohle Plains,QLD,Outer regional,3,2024,Townsville,Rest of Qld,0.5151,0.6204,0.6241,0.6862,0.6111,0.6609,0.4664,0.5966,0.6710,0.5327,0.2094,M50,MC,MA,Townsville
111021215,Bolton Point - Teralba,NSW,Metropolitan,1,2024,Newcastle and Lake Macquarie,Rest of NSW,0.6697,0.4886,0.6085,0.5243,0.7196,0.4361,0.5947,0.6548,0.5080,0.5144,0.5971,M50,HC,MA,Lake Macquarie
101031013,Bombala,NSW,Outer regional,3,2024,Capital Region,Rest of NSW,0.4728,0.6424,0.6202,0.6736,0.6056,0.4012,0.5937,0.1533,0.6913,0.5449,0.5529,M50,LC,MA,Snowy Monaro; Bega Valley
